Order_ID,Origin_City,Destination_City,Distance_km,Vehicle_Type,Delivery_Mode,Weather,Expected_Delivery_Days,Actual_Delivery_Days,Warehouse_ID,Warehouse_Region,Warehouse_Capacity,Warehouse_Handles_Fragile,Warehouse_Cold_Storage,Product_Name,Product_Category,Weight_kg,Stock_Quantity,Reorder_Level,In_Stock,Low_Stock_Alert,Packaging_Type,Packaging_Cost_LKR,Fragile,Requires_Cold_Storage,Total_Cost_LKR,Order_Date,Delivery_Status,On_Time
SL00422,Gampaha,Galle,156,Motorbike,Economy,Rainy,4,4,WH002,Western,6000,Yes,No,Documents Package,Documents,0.5,296,10,Yes,No,Padded envelope,150,No,No,3260.0,2025-03-17,Failed,0
SL00423,Anuradhapura,Nuwara Eliya,200,Motorbike,Same-Day,Foggy,1,1,WH007,North Central,3000,No,No,Documents Package,Documents,0.5,266,40,Yes,No,Padded envelope,150,No,No,9020.0,2025-08-12,Delivered,1
SL00424,Anuradhapura,Negombo,178,Motorbike,Standard,Stormy,2,3,WH007,North Central,3000,No,No,Laptop,Electronics,2.5,62,25,Yes,No,Anti-static box with foam,600,Yes,No,4890.0,2024-07-12,Delivered,0
SL00425,Colombo,Polonnaruwa,225,Lorry,Same-Day,Foggy,1,2,WH001,Western,10000,Yes,Yes,Refrigerator,Appliances,55.0,0,100,No,Yes,Wooden crate,1200,No,No,13890.0,2025-01-05,Delivered,0
SL00426,Kandy,Hambantota,183,Motorbike,Standard,Cloudy,2,2,WH003,Central,5000,Yes,Yes,Laptop,Electronics,2.5,236,50,Yes,No,Anti-static box with foam,600,Yes,No,5140.0,2025-02-10,Delivered,1
SL00427,Anuradhapura,Ampara,234,Three Wheeler,Economy,Rainy,4,4,WH007,North Central,3000,No,No,Ceramic Dinnerware Set,Fragile Items,6.0,304,40,Yes,No,Bubble wrap and double box,850,Yes,No,5800.0,2025-08-14,Delivered,1
SL00428,Anuradhapura,Kilinochchi,157,Van,Express,Clear,1,1,WH007,North Central,3000,No,No,Air Conditioner,Appliances,45.0,248,100,Yes,No,Wooden crate,1200,No,No,8260.0,2025-06-04,Delivered,1
SL00429,Kurunegala,Ampara,191,Motorbike,Same-Day,Rainy,1,1,WH006,North Western,4000,Yes,No,Glass Vase Set,Fragile Items,4.0,345,10,Yes,No,Bubble wrap and double box,850,Yes,No,9710.0,2025-04-27,Delivered,1
SL00430,Gampaha,Galle,156,Three Wheeler,Standard,Rainy,2,4,WH002,Western,6000,Yes,No,Cotton Clothing Bale,Clothing,8.0,331,10,Yes,No,Poly mailer bag,120,No,No,4420.0,2025-02-14,Delayed,0
SL00431,Jaffna,Monaragala,445,Motorbike,Same-Day,Rainy,2,2,WH005,Northern,3500,No,No,Documents Package,Documents,0.5,244,10,Yes,No,Padded envelope,150,No,No,19430.0,2025-06-14,Delivered,1
SL00432,Galle,Kandy,225,Three Wheeler,Express,Foggy,1,2,WH004,Southern,4500,Yes,No,Books Bundle,Books,10.0,1,25,Yes,Yes,Corrugated box,200,No,No,8660.0,2024-03-29,Delivered,0
SL00433,Anuradhapura,Nuwara Eliya,200,Three Wheeler,Economy,Stormy,4,5,WH007,North Central,3000,No,No,Fresh Vegetables Crate,Groceries,20.0,285,10,Yes,No,Insulated box,400,No,Yes,5040.0,2025-07-16,Failed,0
SL00434,Matara,Polonnaruwa,295,Three Wheeler,Standard,Cloudy,2,2,WH009,Southern,3000,Yes,No,Books Bundle,Books,10.0,161,20,Yes,No,Corrugated box,200,No,No,7890.0,2025-04-10,Delivered,1
SL00435,Negombo,Colombo,38,Motorbike,Standard,Rainy,2,2,WH010,Western,4000,Yes,Yes,Glass Vase Set,Fragile Items,4.0,74,50,Yes,No,Bubble wrap and double box,850,Yes,No,2150.0,2024-12-14,Delivered,1
SL00436,Matara,Kurunegala,224,Motorbike,Standard,Stormy,2,2,WH009,Southern,3000,Yes,No,Laptop,Electronics,2.5,308,40,Yes,No,Anti-static box with foam,600,Yes,No,5840.0,2025-04-14,Failed,0
SL00437,Negombo,Colombo,38,Van,Economy,Clear,4,4,WH010,Western,4000,Yes,Yes,Auto Spare Parts,Auto Parts,25.0,215,100,Yes,No,Reinforced carton,450,No,No,2130.0,2024-08-23,Delivered,1
SL00438,Anuradhapura,Nuwara Eliya,200,Motorbike,Same-Day,Cloudy,1,4,WH007,North Central,3000,No,No,Mobile Phone,Electronics,0.3,67,40,Yes,No,Anti-static box with foam,600,Yes,No,9580.0,2024-03-18,Delayed,0
SL00439,Kandy,Gampaha,96,Lorry,Standard,Cloudy,2,2,WH003,Central,5000,Yes,Yes,Furniture Set,Furniture,80.0,313,25,Yes,No,Corner guards and blankets,700,No,No,6340.0,2024-07-13,Delivered,1
SL00440,Galle,Matara,45,Three Wheeler,Express,Cloudy,1,3,WH004,Southern,4500,Yes,No,Frozen Food Pack,Groceries,15.0,123,20,Yes,No,Insulated box,400,No,Yes,2830.0,2024-04-19,Delayed,0
SL00441,Gampaha,Dambulla,146,Motorbike,Economy,Foggy,4,5,WH002,Western,6000,Yes,No,Laptop,Electronics,2.5,0,50,No,Yes,Anti-static box with foam,600,Yes,No,3450.0,2024-11-18,Delivered,0
SL00442,Negombo,Kurunegala,84,Three Wheeler,Economy,Rainy,4,4,WH010,Western,4000,Yes,Yes,Frozen Food Pack,Groceries,15.0,281,25,Yes,No,Insulated box,400,No,Yes,2470.0,2025-08-13,Delivered,1
SL00443,Colombo,Puttalam,130,Three Wheeler,Economy,Stormy,4,4,WH001,Western,10000,Yes,Yes,Office Chair,Furniture,12.0,36,50,Yes,Yes,Corner guards and blankets,700,No,No,3690.0,2024-06-27,Delivered,1
SL00444,Gampaha,Monaragala,197,Van,Economy,Cloudy,4,4,WH002,Western,6000,Yes,No,Auto Spare Parts,Auto Parts,25.0,26,100,Yes,Yes,Reinforced carton,450,No,No,4820.0,2024-04-13,Delivered,1
SL00445,Kurunegala,Kegalle,34,Motorbike,Standard,Rainy,2,2,WH006,North Western,4000,Yes,No,Mobile Phone,Electronics,0.3,141,25,Yes,No,Anti-static box with foam,600,Yes,No,1780.0,2024-12-17,Delivered,1
SL00446,Kandy,Gampaha,96,Van,Economy,Rainy,4,4,WH003,Central,5000,Yes,Yes,Air Conditioner,Appliances,45.0,210,25,Yes,No,Wooden crate,1200,No,No,4300.0,2024-07-03,Delivered,1
SL00447,Negombo,Dambulla,149,Three Wheeler,Express,Clear,1,1,WH010,Western,4000,Yes,Yes,Office Chair,Furniture,12.0,140,50,Yes,No,Corner guards and blankets,700,No,No,6670.0,2024-07-19,Delivered,1
SL00448,Kandy,Gampaha,96,Three Wheeler,Same-Day,Rainy,1,1,WH003,Central,5000,Yes,Yes,Office Chair,Furniture,12.0,88,100,Yes,Yes,Corner guards and blankets,700,No,No,5880.0,2024-11-19,Delivered,1
SL00449,Jaffna,Kurunegala,317,Three Wheeler,Same-Day,Stormy,2,3,WH005,Northern,3500,No,No,Frozen Food Pack,Groceries,15.0,3,10,Yes,Yes,Insulated box,400,No,Yes,14540.0,2024-04-08,Delivered,0
SL00450,Kurunegala,Matara,224,Van,Standard,Cloudy,2,2,WH006,North Western,4000,Yes,No,Auto Spare Parts,Auto Parts,25.0,151,25,Yes,No,Reinforced carton,450,No,No,6540.0,2024-12-25,Delivered,1
SL00451,Negombo,Polonnaruwa,196,Three Wheeler,Express,Cloudy,1,1,WH010,Western,4000,Yes,Yes,Ceramic Dinnerware Set,Fragile Items,6.0,364,50,Yes,No,Bubble wrap and double box,850,Yes,No,7970.0,2025-04-02,Delivered,1
SL00452,Anuradhapura,Kegalle,153,Van,Standard,Stormy,2,4,WH007,North Central,3000,No,No,Washing Machine,Appliances,40.0,94,20,Yes,No,Wooden crate,1200,No,No,6430.0,2025-02-18,Delayed,0
SL00453,Gampaha,Anuradhapura,185,Van,Standard,Rainy,2,4,WH002,Western,6000,Yes,No,Washing Machine,Appliances,40.0,354,25,Yes,No,Wooden crate,1200,No,No,7140.0,2025-02-08,Delayed,0
SL00454,Batticaloa,Nuwara Eliya,171,Three Wheeler,Economy,Stormy,4,5,WH008,Eastern,2500,No,No,Fresh Vegetables Crate,Groceries,20.0,14,10,Yes,No,Insulated box,400,No,Yes,4350.0,2024-03-22,Delivered,0
SL00455,Kandy,Vavuniya,211,Three Wheeler,Same-Day,Clear,1,1,WH003,Central,5000,Yes,Yes,Ceramic Dinnerware Set,Fragile Items,6.0,15,40,Yes,Yes,Bubble wrap and double box,850,Yes,No,9590.0,2025-02-10,Delivered,1
SL00456,Gampaha,Jaffna,371,Motorbike,Standard,Foggy,3,3,WH002,Western,6000,Yes,No,Documents Package,Documents,0.5,11,40,Yes,Yes,Padded envelope,150,No,No,9000.0,2025-03-29,Delivered,1
SL00457,Kandy,Puttalam,156,Three Wheeler,Express,Clear,1,1,WH003,Central,5000,Yes,Yes,Office Chair,Furniture,12.0,0,25,No,Yes,Corner guards and blankets,700,No,No,6910.0,2025-04-23,Delivered,1
SL00458,Jaffna,Ampara,415,Lorry,Economy,Rainy,5,5,WH005,Northern,3500,No,No,Furniture Set,Furniture,80.0,377,50,Yes,No,Corner guards and blankets,700,No,No,10720.0,2025-04-12,Delivered,1
SL00459,Matara,Chilaw,258,Three Wheeler,Standard,Cloudy,2,2,WH009,Southern,3000,Yes,No,Cotton Clothing Bale,Clothing,8.0,136,10,Yes,No,Poly mailer bag,120,No,No,6270.0,2025-02-26,Delivered,1
SL00460,Kandy,Ratnapura,94,Three Wheeler,Same-Day,Clear,1,1,WH003,Central,5000,Yes,Yes,Fresh Vegetables Crate,Groceries,20.0,89,25,Yes,No,Insulated box,400,No,Yes,5960.0,2024-01-09,Delivered,1
SL00461,Batticaloa,Ratnapura,239,Three Wheeler,Same-Day,Stormy,1,1,WH008,Eastern,2500,No,No,Frozen Food Pack,Groceries,15.0,325,20,Yes,No,Insulated box,400,No,Yes,10970.0,2025-07-28,Delivered,1
SL00462,Anuradhapura,Matara,341,Three Wheeler,Express,Stormy,2,2,WH007,North Central,3000,No,No,Cotton Clothing Bale,Clothing,8.0,132,25,Yes,No,Poly mailer bag,120,No,No,11130.0,2024-10-05,Delivered,1
SL00463,Matara,Kurunegala,224,Three Wheeler,Economy,Rainy,4,4,WH009,Southern,3000,Yes,No,Books Bundle,Books,10.0,113,20,Yes,No,Corrugated box,200,No,No,4450.0,2025-04-11,Delivered,1
SL00464,Jaffna,Monaragala,445,Van,Economy,Rainy,5,5,WH005,Northern,3500,No,No,Auto Spare Parts,Auto Parts,25.0,97,10,Yes,No,Reinforced carton,450,No,No,8700.0,2024-04-14,Delivered,1
SL00465,Jaffna,Anuradhapura,195,Three Wheeler,Economy,Clear,4,4,WH005,Northern,3500,No,No,Books Bundle,Books,10.0,97,10,Yes,No,Corrugated box,200,No,No,4030.0,2025-03-06,Delivered,1
SL00466,Batticaloa,Nuwara Eliya,171,Three Wheeler,Economy,Clear,4,4,WH008,Eastern,2500,No,No,Books Bundle,Books,10.0,94,10,Yes,No,Corrugated box,200,No,No,3910.0,2024-03-14,Delivered,1
SL00467,Batticaloa,Anuradhapura,204,Lorry,Express,Cloudy,1,1,WH008,Eastern,2500,No,No,Furniture Set,Furniture,80.0,26,10,Yes,No,Corner guards and blankets,700,No,No,11780.0,2025-01-29,Failed,0
SL00468,Galle,Kilinochchi,487,Van,Same-Day,Rainy,2,3,WH004,Southern,4500,Yes,No,Auto Spare Parts,Auto Parts,25.0,68,50,Yes,No,Reinforced carton,450,No,No,21990.0,2024-11-15,Delayed,0
SL00469,Kandy,Chilaw,126,Motorbike,Same-Day,Foggy,1,3,WH003,Central,5000,Yes,Yes,Mobile Phone,Electronics,0.3,149,40,Yes,No,Anti-static box with foam,600,Yes,No,6540.0,2024-08-11,Delayed,0
SL00470,Galle,Chilaw,232,Motorbike,Economy,Cloudy,4,4,WH004,Southern,4500,Yes,No,Laptop,Electronics,2.5,0,25,No,Yes,Anti-static box with foam,600,Yes,No,4780.0,2024-09-05,Delivered,1
SL00471,Colombo,Polonnaruwa,225,Lorry,Economy,Foggy,4,4,WH001,Western,10000,Yes,Yes,Refrigerator,Appliances,55.0,13,10,Yes,No,Wooden crate,1200,No,No,6610.0,2024-12-12,Delivered,1
SL00472,Colombo,Nuwara Eliya,180,Three Wheeler,Express,Foggy,1,1,WH001,Western,10000,Yes,Yes,LED Television,Electronics,15.0,84,40,Yes,No,Anti-static box with foam,600,Yes,No,7430.0,2024-12-21,Delivered,1
SL00473,Galle,Colombo,120,Van,Economy,Cloudy,4,4,WH004,Southern,4500,Yes,No,Auto Spare Parts,Auto Parts,25.0,148,10,Yes,No,Reinforced carton,450,No,No,3640.0,2025-07-26,Delivered,1
SL00474,Matara,Monaragala,176,Three Wheeler,Economy,Rainy,4,4,WH009,Southern,3000,Yes,No,Books Bundle,Books,10.0,298,25,Yes,No,Corrugated box,200,No,No,3980.0,2024-10-08,Delivered,1
SL00475,Kandy,Jaffna,335,Lorry,Express,Stormy,2,2,WH003,Central,5000,Yes,Yes,Furniture Set,Furniture,80.0,154,50,Yes,No,Corner guards and blankets,700,No,No,16100.0,2025-06-02,Delivered,1
SL00476,Kandy,Colombo,115,Motorbike,Standard,Foggy,2,6,WH003,Central,5000,Yes,Yes,Glass Vase Set,Fragile Items,4.0,389,10,Yes,No,Bubble wrap and double box,850,Yes,No,3690.0,2025-05-24,Delayed,0
SL00477,Kandy,Kegalle,40,Lorry,Standard,Cloudy,2,2,WH003,Central,5000,Yes,Yes,Furniture Set,Furniture,80.0,184,10,Yes,No,Corner guards and blankets,700,No,No,4740.0,2024-03-09,Delivered,1
SL00478,Kandy,Trincomalee,180,Three Wheeler,Same-Day,Rainy,1,1,WH003,Central,5000,Yes,Yes,LED Television,Electronics,15.0,4,10,Yes,Yes,Anti-static box with foam,600,Yes,No,9400.0,2025-02-01,Delivered,1
SL00479,Matara,Kegalle,189,Three Wheeler,Standard,Clear,2,2,WH009,Southern,3000,Yes,No,Frozen Food Pack,Groceries,15.0,330,100,Yes,No,Insulated box,400,No,Yes,5070.0,2024-08-01,Delivered,1
SL00480,Gampaha,Hambantota,214,Three Wheeler,Same-Day,Cloudy,1,2,WH002,Western,6000,Yes,No,Frozen Food Pack,Groceries,15.0,232,25,Yes,No,Insulated box,400,No,Yes,10930.0,2024-09-29,Delayed,0
SL00481,Colombo,Kilinochchi,360,Motorbike,Same-Day,Cloudy,2,2,WH001,Western,10000,Yes,Yes,Documents Package,Documents,0.5,4,50,Yes,Yes,Padded envelope,150,No,No,14290.0,2024-08-24,Delivered,1
SL00482,Anuradhapura,Batticaloa,204,Lorry,Express,Foggy,1,1,WH007,North Central,3000,No,No,Furniture Set,Furniture,80.0,311,100,Yes,No,Corner guards and blankets,700,No,No,11530.0,2024-04-18,Delivered,1
SL00483,Batticaloa,Monaragala,132,Van,Economy,Clear,4,4,WH008,Eastern,2500,No,No,Air Conditioner,Appliances,45.0,3,50,Yes,Yes,Wooden crate,1200,No,No,5080.0,2024-06-10,Delivered,1
SL00484,Negombo,Kalutara,92,Lorry,Standard,Cloudy,2,2,WH010,Western,4000,Yes,Yes,Furniture Set,Furniture,80.0,186,25,Yes,No,Corner guards and blankets,700,No,No,6100.0,2025-03-16,Delivered,1
SL00485,Negombo,Matara,208,Motorbike,Express,Stormy,1,1,WH010,Western,4000,Yes,Yes,Mobile Phone,Electronics,0.3,150,25,Yes,No,Anti-static box with foam,600,Yes,No,7410.0,2024-02-05,Delivered,1
SL00486,Negombo,Colombo,38,Three Wheeler,Express,Cloudy,1,1,WH010,Western,4000,Yes,Yes,Books Bundle,Books,10.0,0,20,No,Yes,Corrugated box,200,No,No,2420.0,2024-01-23,Delivered,1
SL00487,Matara,Puttalam,317,Three Wheeler,Express,Clear,2,2,WH009,Southern,3000,Yes,No,Fresh Vegetables Crate,Groceries,20.0,0,25,No,Yes,Insulated box,400,No,Yes,11090.0,2025-01-10,Delivered,1
SL00488,Galle,Kurunegala,212,Motorbike,Standard,Clear,2,3,WH004,Southern,4500,Yes,No,Medicine Pack,Pharmacy,0.5,311,20,Yes,No,Sealed insulated pack,500,No,Yes,5710.0,2025-05-09,Delayed,0
SL00489,Batticaloa,Monaragala,132,Van,Same-Day,Foggy,1,1,WH008,Eastern,2500,No,No,Dining Table,Furniture,35.0,39,100,Yes,Yes,Corner guards and blankets,700,No,No,9100.0,2024-12-08,Delivered,1
SL00490,Anuradhapura,Hambantota,332,Van,Same-Day,Rainy,2,5,WH007,North Central,3000,No,No,Air Conditioner,Appliances,45.0,328,10,Yes,No,Wooden crate,1200,No,No,17610.0,2024-11-08,Delayed,0
SL00491,Colombo,Badulla,230,Motorbike,Express,Cloudy,1,1,WH001,Western,10000,Yes,Yes,Documents Package,Documents,0.5,133,20,Yes,No,Padded envelope,150,No,No,7940.0,2025-02-06,Delivered,1
SL00492,Negombo,Polonnaruwa,196,Van,Same-Day,Rainy,1,1,WH010,Western,4000,Yes,Yes,Auto Spare Parts,Auto Parts,25.0,221,20,Yes,No,Reinforced carton,450,No,No,10190.0,2025-05-02,Delivered,1
SL00493,Matara,Vavuniya,404,Three Wheeler,Standard,Clear,3,3,WH009,Southern,3000,Yes,No,LED Television,Electronics,15.0,242,100,Yes,No,Anti-static box with foam,600,Yes,No,10790.0,2025-05-07,Delivered,1
SL00494,Galle,Gampaha,156,Lorry,Economy,Foggy,4,4,WH004,Southern,4500,Yes,No,Furniture Set,Furniture,80.0,10,100,Yes,Yes,Corner guards and blankets,700,No,No,5630.0,2025-03-16,Delivered,1
SL00495,Negombo,Galle,179,Motorbike,Same-Day,Stormy,1,1,WH010,Western,4000,Yes,Yes,Mobile Phone,Electronics,0.3,198,20,Yes,No,Anti-static box with foam,600,Yes,No,8510.0,2024-11-08,Delivered,1
SL00496,Kurunegala,Kegalle,34,Van,Economy,Foggy,4,5,WH006,North Western,4000,Yes,No,Dining Table,Furniture,35.0,1,20,Yes,Yes,Corner guards and blankets,700,No,No,2420.0,2024-03-28,Delivered,0
SL00497,Colombo,Matara,160,Motorbike,Express,Cloudy,1,1,WH001,Western,10000,Yes,Yes,Laptop,Electronics,2.5,0,100,No,Yes,Anti-static box with foam,600,Yes,No,5970.0,2025-04-27,Delivered,1
SL00498,Kurunegala,Trincomalee,199,Lorry,Express,Rainy,1,1,WH006,North Western,4000,Yes,No,Refrigerator,Appliances,55.0,152,50,Yes,No,Wooden crate,1200,No,No,10730.0,2024-05-24,Delivered,1
SL00499,Anuradhapura,Polonnaruwa,100,Lorry,Same-Day,Cloudy,1,4,WH007,North Central,3000,No,No,Refrigerator,Appliances,55.0,5,20,Yes,Yes,Wooden crate,1200,No,No,8960.0,2025-04-21,Delayed,0
SL00500,Gampaha,Nuwara Eliya,113,Lorry,Standard,Cloudy,2,4,WH002,Western,6000,Yes,No,Refrigerator,Appliances,55.0,29,25,Yes,No,Wooden crate,1200,No,No,5750.0,2025-01-24,Delayed,0
SL00501,Gampaha,Ratnapura,83,Motorbike,Economy,Foggy,4,5,WH002,Western,6000,Yes,No,Documents Package,Documents,0.5,115,20,Yes,No,Padded envelope,150,No,No,1900.0,2024-01-23,Delivered,0
SL00502,Galle,Puttalam,294,Three Wheeler,Standard,Cloudy,2,2,WH004,Southern,4500,Yes,No,LED Television,Electronics,15.0,100,10,Yes,No,Anti-static box with foam,600,Yes,No,8180.0,2024-12-29,Delivered,1
SL00503,Galle,Puttalam,294,Three Wheeler,Standard,Clear,2,2,WH004,Southern,4500,Yes,No,Books Bundle,Books,10.0,218,10,Yes,No,Corrugated box,200,No,No,7850.0,2024-08-18,Delivered,1
SL00504,Kurunegala,Vavuniya,183,Three Wheeler,Express,Clear,1,4,WH006,North Western,4000,Yes,No,Office Chair,Furniture,12.0,286,100,Yes,No,Corner guards and blankets,700,No,No,7610.0,2025-03-03,Delayed,0
SL00505,Negombo,Anuradhapura,178,Motorbike,Economy,Cloudy,4,4,WH010,Western,4000,Yes,Yes,Medicine Pack,Pharmacy,0.5,188,40,Yes,No,Sealed insulated pack,500,No,Yes,3730.0,2024-05-21,Delivered,1
SL00506,Galle,Anuradhapura,330,Lorry,Standard,Foggy,3,7,WH004,Southern,4500,Yes,No,Furniture Set,Furniture,80.0,240,20,Yes,No,Corner guards and blankets,700,No,No,10890.0,2025-07-24,Delayed,0
SL00507,Gampaha,Anuradhapura,185,Lorry,Standard,Rainy,2,2,WH002,Western,6000,Yes,No,Furniture Set,Furniture,80.0,183,40,Yes,No,Corner guards and blankets,700,No,No,7730.0,2024-10-07,Delivered,1
SL00508,Galle,Negombo,179,Three Wheeler,Express,Rainy,1,3,WH004,Southern,4500,Yes,No,Office Chair,Furniture,12.0,0,50,No,Yes,Corner guards and blankets,700,No,No,7400.0,2024-08-24,Delayed,0
SL00509,Galle,Dambulla,271,Motorbike,Same-Day,Cloudy,1,1,WH004,Southern,4500,Yes,No,Medicine Pack,Pharmacy,0.5,13,40,Yes,Yes,Sealed insulated pack,500,No,Yes,11920.0,2025-04-25,Delivered,1
SL00510,Kandy,Vavuniya,211,Van,Economy,Stormy,4,4,WH003,Central,5000,Yes,Yes,Air Conditioner,Appliances,45.0,4,20,Yes,Yes,Wooden crate,1200,No,No,6900.0,2024-10-03,Delivered,1
SL00511,Galle,Kilinochchi,487,Three Wheeler,Express,Rainy,2,4,WH004,Southern,4500,Yes,No,Cotton Clothing Bale,Clothing,8.0,15,40,Yes,Yes,Poly mailer bag,120,No,No,16510.0,2025-04-13,Delayed,0
SL00512,Anuradhapura,Vavuniya,75,Motorbike,Same-Day,Foggy,1,1,WH007,North Central,3000,No,No,Medicine Pack,Pharmacy,0.5,214,100,Yes,No,Sealed insulated pack,500,No,Yes,4330.0,2025-08-08,Delivered,1
SL00513,Matara,Chilaw,258,Lorry,Same-Day,Foggy,1,1,WH009,Southern,3000,Yes,No,Furniture Set,Furniture,80.0,8,10,Yes,Yes,Corner guards and blankets,700,No,No,16420.0,2024-02-10,Delivered,1
SL00514,Anuradhapura,Puttalam,91,Lorry,Same-Day,Rainy,1,1,WH007,North Central,3000,No,No,Furniture Set,Furniture,80.0,223,25,Yes,No,Corner guards and blankets,700,No,No,10440.0,2025-04-17,Failed,0
SL00515,Anuradhapura,Ratnapura,235,Van,Same-Day,Foggy,1,1,WH007,North Central,3000,No,No,Dining Table,Furniture,35.0,257,100,Yes,No,Corner guards and blankets,700,No,No,12880.0,2024-07-03,Delivered,1
SL00516,Kandy,Vavuniya,211,Lorry,Economy,Cloudy,4,4,WH003,Central,5000,Yes,Yes,Furniture Set,Furniture,80.0,111,40,Yes,No,Corner guards and blankets,700,No,No,7350.0,2024-07-25,Delivered,1
SL00517,Gampaha,Matara,182,Van,Standard,Rainy,2,2,WH002,Western,6000,Yes,No,Auto Spare Parts,Auto Parts,25.0,83,10,Yes,No,Reinforced carton,450,No,No,5850.0,2025-01-06,Delivered,1
SL00518,Matara,Monaragala,176,Van,Economy,Foggy,4,4,WH009,Southern,3000,Yes,No,Washing Machine,Appliances,40.0,101,40,Yes,No,Wooden crate,1200,No,No,5930.0,2024-12-09,Delivered,1
SL00519,Kandy,Anuradhapura,140,Three Wheeler,Express,Clear,1,1,WH003,Central,5000,Yes,Yes,Office Chair,Furniture,12.0,178,100,Yes,No,Corner guards and blankets,700,No,No,6470.0,2024-10-22,Failed,0
SL00520,Gampaha,Negombo,27,Van,Express,Clear,1,1,WH002,Western,6000,Yes,No,Dining Table,Furniture,35.0,149,10,Yes,No,Corner guards and blankets,700,No,No,3700.0,2025-05-25,Delivered,1
SL00521,Colombo,Kegalle,78,Lorry,Economy,Rainy,4,4,WH001,Western,10000,Yes,Yes,Furniture Set,Furniture,80.0,357,40,Yes,No,Corner guards and blankets,700,No,No,4540.0,2024-03-22,Delivered,1
SL00522,Galle,Ampara,278,Lorry,Standard,Foggy,2,2,WH004,Southern,4500,Yes,No,Refrigerator,Appliances,55.0,126,10,Yes,No,Wooden crate,1200,No,No,9840.0,2024-02-07,Delivered,1
SL00523,Colombo,Dambulla,148,Three Wheeler,Standard,Cloudy,2,2,WH001,Western,10000,Yes,Yes,Office Chair,Furniture,12.0,45,10,Yes,No,Corner guards and blankets,700,No,No,5050.0,2024-06-14,Delivered,1
SL00524,Negombo,Dambulla,149,Three Wheeler,Express,Stormy,1,2,WH010,Western,4000,Yes,Yes,Books Bundle,Books,10.0,204,10,Yes,No,Corrugated box,200,No,No,5610.0,2025-01-23,Delivered,0
SL00525,Anuradhapura,Ampara,234,Van,Same-Day,Cloudy,1,1,WH007,North Central,3000,No,No,Washing Machine,Appliances,40.0,82,100,Yes,Yes,Wooden crate,1200,No,No,13340.0,2025-02-27,Delivered,1
SL00526,Galle,Monaragala,202,Motorbike,Express,Foggy,1,4,WH004,Southern,4500,Yes,No,Documents Package,Documents,0.5,0,50,No,Yes,Padded envelope,150,No,No,6490.0,2024-10-21,Delayed,0
SL00527,Negombo,Badulla,177,Three Wheeler,Standard,Foggy,2,3,WH010,Western,4000,Yes,Yes,Cotton Clothing Bale,Clothing,8.0,339,25,Yes,No,Poly mailer bag,120,No,No,4640.0,2025-05-24,Delivered,0
SL00528,Kandy,Kegalle,40,Three Wheeler,Express,Cloudy,1,1,WH003,Central,5000,Yes,Yes,Frozen Food Pack,Groceries,15.0,20,10,Yes,No,Insulated box,400,No,Yes,2800.0,2024-04-30,Delivered,1
SL00529,Negombo,Hambantota,242,Three Wheeler,Economy,Clear,4,4,WH010,Western,4000,Yes,Yes,Ceramic Dinnerware Set,Fragile Items,6.0,306,100,Yes,No,Bubble wrap and double box,850,Yes,No,5190.0,2024-07-25,Delivered,1
SL00530,Jaffna,Galle,525,Three Wheeler,Standard,Cloudy,3,3,WH005,Northern,3500,No,No,Books Bundle,Books,10.0,185,10,Yes,No,Corrugated box,200,No,No,12850.0,2024-12-15,Delivered,1
SL00531,Negombo,Kegalle,73,Motorbike,Same-Day,Rainy,1,3,WH010,Western,4000,Yes,Yes,Glass Vase Set,Fragile Items,4.0,14,25,Yes,Yes,Bubble wrap and double box,850,Yes,No,4840.0,2024-02-06,Delayed,0
SL00532,Batticaloa,Negombo,276,Three Wheeler,Economy,Foggy,4,4,WH008,Eastern,2500,No,No,Office Chair,Furniture,12.0,256,40,Yes,No,Corner guards and blankets,700,No,No,6210.0,2025-08-01,Failed,0
SL00533,Matara,Ampara,254,Motorbike,Same-Day,Rainy,1,1,WH009,Southern,3000,Yes,No,Mobile Phone,Electronics,0.3,189,25,Yes,No,Anti-static box with foam,600,Yes,No,12070.0,2024-10-14,Delivered,1
SL00534,Kurunegala,Vavuniya,183,Lorry,Express,Foggy,1,2,WH006,North Western,4000,Yes,No,Refrigerator,Appliances,55.0,115,50,Yes,No,Wooden crate,1200,No,No,10400.0,2024-11-18,Delivered,0
SL00535,Jaffna,Hambantota,535,Three Wheeler,Same-Day,Stormy,2,2,WH005,Northern,3500,No,No,LED Television,Electronics,15.0,210,40,Yes,No,Anti-static box with foam,600,Yes,No,22860.0,2024-04-24,Delivered,1
SL00536,Colombo,Batticaloa,310,Van,Same-Day,Stormy,2,2,WH001,Western,10000,Yes,Yes,Air Conditioner,Appliances,45.0,267,50,Yes,No,Wooden crate,1200,No,No,18020.0,2025-06-20,Delivered,1
SL00537,Kurunegala,Negombo,84,Three Wheeler,Same-Day,Foggy,1,2,WH006,North Western,4000,Yes,No,Books Bundle,Books,10.0,87,20,Yes,No,Corrugated box,200,No,No,4880.0,2025-06-18,Delayed,0
SL00538,Colombo,Ratnapura,100,Motorbike,Same-Day,Foggy,1,1,WH001,Western,10000,Yes,Yes,Laptop,Electronics,2.5,190,40,Yes,No,Anti-static box with foam,600,Yes,No,5510.0,2024-11-15,Delivered,1
